"field_date","site_reach","site","green_algae","microcoleus","anabaena_cylindrospermum","bare_biofilm","other_nfixers","proportion_micro_transects","proportion_ana_cyl_transects","proportion_riffle_rapid_transects","average_depth_cm_sampled","median_depth_cm_sampled","pH","temp_C","DO_mg_L","cond_uS_cm","oPhos_ug_P_L","nitrate_mg_N_L","ammonium_mg_N_L","TDC_mg_L","DOC_mg_L","GPP_mean_fourdaysprior","GPP_change","discharge_m3_s","resp_TM_ATX","resp_TAC_ATX"
2023-09-12,"SFE-M-1S","SFE-M",0.616895803358212,0.168017184419899,0.0245368359491492,-0.629133833140726,0.568750797510219,0.609552966616308,0.476876469866872,-1.39228644267677,-0.747014563982432,-0.0921340061279625,-0.982966806056277,-0.535484260281643,-0.977831033941139,0.888624774352304,0.436935028428754,0.454235423997653,0.524833561582678,0.765752601967136,-0.546203470586278,-1.24217311135619,-0.2756882458275,-0.718541409487886,17.1831729,0.0900901
2023-09-18,"SFE-M-1S","SFE-M",0.0779343344685511,1.2404672977384,0.126068570911143,-0.883901189643153,1.86742065130991,0.609552966616308,0.476876469866872,-0.232047740446128,-1.34729412432543,0.0335032749556226,-1.10415449447418,-0.27637897304859,-1.07561413733525,0.984519534174496,2.28331255026558,0.454235423997653,2.47662120798569,0.741558716573449,-0.725620810681808,-1.4466144901912,-0.0802987715965534,-0.929385925345749,55.3685048,0
2023-09-24,"SFE-M-1S","SFE-M",-1.59208711842898,2.16277439519231,-0.203909567715341,0.0661687439804903,2.08719554964524,-0.275281984923493,-0.119219117466717,-0.232047740446128,-0.0133395457854108,0.536052399289963,-0.982966806056277,-1.67554752410707,-0.0880047930547024,0.840677394441209,0.369309658594554,1.16609690936711,0.327518261849727,0.552846410502687,-0.59105780561016,-2.07495475309031,-0.853086706398612,-0.992013009263926,16.836151,0
2023-06-20,"SFE-M-2","SFE-M",-0.485233436663187,-0.490242026091682,-0.258198889747161,0.68282951791981,-0.378932373372537,-0.964298794263219,-1.19341725451522,-1.45306716613308,1.9569907501664,1.83845777958028,-0.810952996495115,-1.60173320868146,2.77833840101501,-1.14779471336538,-0.865982722689757,1.30625630861644,0.11110943843335,0.288540416345739,0.179477692569331,NA,NA,2.20405584002705,0,0
2023-06-25,"SFE-M-2","SFE-M",-0.55291181117665,-0.490242026091682,-0.258198889747161,0.704693843644002,-0.378932373372537,-1.22217448478742,-1.19341725451522,-0.713079257454199,0.799976212892744,-0.350182434205768,-0.0640226049864585,-0.329480761867265,0.661450705895359,-0.944044172531291,-0.394827813718181,0.380991423346462,0.53321824789797,1.65586717427593,-0.327234385151276,0.0101794136032773,NA,1.87004472579677,0,0
2023-07-03,"SFE-M-2","SFE-M",-0.0114848150689508,-0.490242026091682,-0.258198889747161,0.529779237850457,-0.378932373372537,-1.22217448478742,-1.19341725451522,-0.713079257454199,-0.38917761708296,-0.933819824548716,-0.0640226049864585,1.72569626760182,-0.406197001208466,-0.740293631697199,0.718144782363565,0.272136730961759,0.21434257118285,-0.122806625115613,1.03223704287962,0.608891774702893,1.38388889991132,1.05589263486047,0,0
2023-07-10,"SFE-M-2","SFE-M",-0.0114848150689508,-0.490242026091682,-0.258198889747161,0.529779237850457,-0.378932373372537,-0.964298794263219,-0.581883568195309,-2.19305507481197,0.51072257857433,-0.0583637390342945,-0.384135629918732,-0.378413548283196,-0.148488933976511,-0.587480726071631,0.316092593374486,-0.598700808115869,-1.15177588553553,-0.592293779141055,-0.739195423948517,0.705980531716713,0.46940508402379,0.534000268875656,0,0
2023-07-17,"SFE-M-2","SFE-M",-0.485233436663187,-0.490242026091682,-0.258198889747161,0.68282951791981,-0.378932373372537,-1.22217448478742,-0.581883568195309,0.766896559903571,-0.38917761708296,0.379364303722916,0.896316469810381,0.551309393619485,0.0171805378154652,-0.740293631697199,-0.646110431836355,-0.598700808115869,0.377221513965393,0.387355627423047,-0.45494230717842,0.414685797239236,-0.238636591913701,0.183288598933867,0,0
2023-07-24,"SFE-M-2","SFE-M",0.0315832414396136,-0.414820175923731,-0.258198889747161,0.436358937028908,-0.378932373372537,-0.518877146994146,-0.0815378248426546,1.10325470021215,0.341260853418095,1.83845777958028,1.42983817803086,0.502376607203553,-0.350973843944477,-1.19873234857391,-0.979059900842936,-1.25182896242409,-1.27909674925991,-1.05121000360939,0.348381718476201,0.960380514076371,1.28723519932864,-0.0108553612124821,0,4.8577547
2023-07-31,"SFE-M-2","SFE-M",-0.0299425535726242,-0.490242026091682,-0.258198889747161,0.535742235775231,-0.378932373372537,-0.284444701063056,1.03034160482991,0.43053841959499,1.15935194037925,0.67118299889439,1.74995120296313,0.355578247955762,0.127626852343445,-1.35154525419947,-1.68055720975617,-1.25182896242409,-1.27909674925991,-1.8844750160892,-0.450822696790448,0.760103419117528,-0.0727070829708873,-0.219612307606409,0.3154206,14.7922193
2023-08-07,"SFE-M-2","SFE-M",0.33921221650081,-0.452531101007707,-0.258198889747161,0.356852298031836,2.46306042692149,-0.050012255131965,0.474401889993627,-0.242177861022179,0.691871319258601,0.0875456085514423,1.74995120296313,0.551309393619485,-0.314158405768483,-0.129042009194925,-0.909957180860438,-1.03411957765468,-0.354586693747725,0.125380416659952,0.682070159901966,0.95400412931775,0.645897903843887,-0.499346615774266,7.523186,9.4045802
2023-08-14,"SFE-M-2","SFE-M",0.154634831464096,-0.113132775251926,-0.258198889747161,0.0785790615420946,-0.378932373372537,-0.050012255131965,1.58628131966619,-0.914894141639348,0.516566086338332,0.963001694065863,-0.17072694663055,1.77462905401775,-0.829574540232398,0.584084883724396,-0.917286257222218,-1.14297427003939,-0.687226788162779,-0.568624089045792,0.0311717186023244,0.709095540895411,-0.154072429654743,-0.572411547012139,3.2701422,176.5887208
2023-08-22,"SFE-M-2","SFE-M",3.35397617210049,-0.395964713381743,-0.258198889747161,-0.676734008930025,2.46306042692149,1.35658242045458,1.03034160482991,0.43053841959499,0.282825775778006,-0.787910476962979,-0.917657338139206,0.0619815294601796,-1.47384470831229,1.29721177664372,1.17882958224688,1.6872477319629,2.84105228225345,-0.00330916055700716,2.83250678242357,0.0909584565061721,-0.834485824099851,-0.54527314398093,30.9025916,34.736578
2023-08-28,"SFE-M-2","SFE-M",-0.1529941435971,-0.075421850167951,-0.258198889747161,0.138209040789902,-0.378932373372537,0.887717528592395,-0.637477539678937,0.43053841959499,-1.23648624286416,-0.204273086620031,-0.704248654851024,-0.231615189035404,-0.498235596648453,1.19533650622667,1.57878774941831,0.272136730961759,-0.187119611731871,0.617158443881903,-0.23248334622791,0.480017137829576,1.00168021687692,-0.67887758967304,34.9243061,0
2023-09-04,"SFE-M-2","SFE-M",-0.460623118658292,-0.113132775251926,-0.258198889747161,0.27734565903476,-0.378932373372537,1.12214997452349,1.03034160482991,1.10325470021215,-0.710570544103421,-0.204273086620031,-1.13106602142739,-0.427346334699125,-0.700720506616418,1.14439887101815,0.404041509715848,1.36068365480879,0.104227229583384,-0.863231299746045,-1.30770165748871,-0.930554360367229,-2.27913165152271,-0.680965159136979,41.1501597,0.0913563
2023-09-12,"SFE-M-2","SFE-M",0.0931090364518515,-0.282831938129817,-0.258198889747161,0.27734565903476,-0.378932373372537,0.887717528592395,-1.19341725451522,1.10325470021215,-0.622917927643287,-1.37154786730593,0.149386078301724,-0.427346334699125,0.47737351501539,0.838773059767011,1.35472741492961,-0.598700808115869,0.184519666166328,2.01435956795174,-0.417865813686669,-1.24217311135619,-0.2756882458275,-0.718541409487886,16.1404482,0
2023-09-18,"SFE-M-2","SFE-M",-0.891303683743961,1.92325717928275,3.61478445646026,-1.8295802743875,-0.378932373372537,0.887717528592395,0.474401889993627,0.43053841959499,-1.55787916988462,-0.496091781791505,-1.0243616797833,-0.231615189035404,-0.498235596648453,0.991585965392579,0.853209189602083,0.598700808115869,0.251047685049338,0.488468866664943,-1.13467802119387,-1.4466144901912,-0.0802987715965534,-0.929385925345749,10.7769653,0
2023-09-24,"SFE-M-2","SFE-M",-0.891303683743961,2.86603030638215,-0.258198889747161,-2.7240299631045,-0.378932373372537,1.35658242045458,1.03034160482991,0.43053841959499,-1.35335639814434,-1.37154786730593,-0.704248654851024,-1.89532992717704,1.15845912127128,0.787835424558488,-0.0100513047247268,0.598700808115869,0.32216384316566,-0.491180539899158,-0.0409214631871927,-2.07495475309031,-0.853086706398612,-0.992013009263926,5.3221133,0.0382009
2023-06-20,"SFE-M-3","SFE-M",-0.770259389588229,-0.95427397739436,-0.458303067419619,1.26327262817148,-1.08428382170129,-1.70168342993828,-1.03279555898864,1.42701213602535,2.16858540755492,1.26963011774371,-0.230733800034631,-1.12858049341469,1.54059252232578,-1.08168749342272,-1.21045503954022,0.64615533185657,0.142078052511343,-0.189693332120864,-0.635261935344774,NA,NA,2.20405584002705,0,0
2023-06-25,"SFE-M-3","SFE-M",-1.02965450675545,-0.95427397739436,-0.458303067419619,1.37551462126685,0.782106363194374,-1.70168342993828,-1.03279555898864,1.42701213602535,1.81293010522252,1.26963011774371,0.506857855813785,-0.380350332034787,1.118271328313,-0.883212723987358,0.263449191404694,-0.180678505116292,0.669839128996289,-0.646648746266282,-0.861639807332277,0.0101794136032773,NA,1.87004472579677,0,0
2023-07-03,"SFE-M-3","SFE-M",-0.456823623011167,-0.934027711961665,-0.458303067419619,0.999173820888241,1.31536070173599,-0.928190961784515,-1.03279555898864,-2.14051820403803,-0.704015111283582,-1.17196626253266,0.904022593578315,1.86434015210493,-0.00351934328343943,-0.734356646910837,0.84321645052236,-0.548160210437564,-0.126275037226765,0.662835425613126,0.512421229615122,0.608891774702893,1.38388889991132,1.05589263486047,0,0
2023-07-10,"SFE-M-3","SFE-M",-0.251469155253781,-0.87328891566358,-0.458303067419619,0.834112066336223,1.31536070173599,-0.541444727707633,-1.03279555898864,-0.356753034006338,0.581815597148872,1.10685702572529,-0.117258160673329,0.0405291337414113,-0.333457776105922,-0.585500569834316,-0.752328322526258,-1.00751234208915,-1.43673262544786,-1.28638632606987,0.322895569346515,0.705980531716713,0.46940508402379,0.534000268875656,0,0
2023-07-17,"SFE-M-3","SFE-M",-0.802683779234133,-0.883412048379928,-0.458303067419619,1.17744051580443,1.31536070173599,-0.154698493630752,-0.479512223816156,-0.356753034006338,0.226160294816479,0.781310841688437,1.24444951166219,0.695230524948829,0.867518119367915,-0.833594031628518,-0.629108033122503,-1.05344755525431,-1.46356793442167,0.199059781405835,0.0438716806177329,0.414685797239236,-0.238636591913701,0.183288598933867,0,0
2023-07-24,"SFE-M-3","SFE-M",0.515908066365928,-0.853042650230885,-0.310690116256858,0.352131743044313,-0.551029483159673,-0.154698493630752,0.627054446528819,1.42701213602535,-0.813447512001251,0.130218473614739,2.26573026591384,0.461408599517608,1.71216050739347,-1.32978095521692,-2.12196923166799,3.03478641644484,-0.220198618635103,-1.23864471563676,1.55481236109246,0.960380514076371,1.28723519932864,-0.0108553612124821,0.1433897,0.2790108
2023-07-31,"SFE-M-3","SFE-M",1.21843650869383,-0.772057588500105,-0.0365517783831588,-0.209078222432563,-0.817656652430483,-0.154698493630752,0.903696114115063,1.42701213602535,0.280876495175314,-0.520873894458959,0.904022593578315,0.0405291337414113,0.682752596987324,-1.28016226285808,-0.850272655129242,-0.915641915758836,-0.0234063528271571,-2.23371628166388,-0.287798224852329,0.760103419117528,-0.0727070829708873,-0.219612307606409,0.4060716,1.823178
2023-08-07,"SFE-M-3","SFE-M",-0.208236635725911,-0.427871076144289,1.84024145782909,-0.209078222432563,1.5819878710068,0.23204774044613,0.903696114115063,-0.356753034006338,0.445025096251818,-0.520873894458959,-0.00378252131203768,0.36787982934512,0.154851104471351,-0.0893136462459131,0.169454227051829,-0.7319010630982,0.833087258586972,0.383205993076377,0.730902199091433,0.95400412931775,0.645897903843887,-0.499346615774266,2.788774,10.676575
2023-08-14,"SFE-M-3","SFE-M",1.27247715810366,0.280748214000038,2.91570724487205,-1.85969576795279,-0.551029483159673,0.618793974523007,1.18033778170131,-0.356753034006338,-0.266285508412968,1.10685702572529,-0.287471619715277,1.7240469968462,-1.09891494025408,0.506110662060171,0.000421265946679457,-0.364419357776928,0.649712647265931,0.795829911819628,0.836194232573992,0.709095540895411,-0.154072429654743,-0.572411547012139,8.8549466,43.7575726
2023-08-22,"SFE-M-3","SFE-M",1.16439585928398,0.53382653190873,0.0688860438759552,-1.060796875921,-0.817656652430483,1.77903267675365,2.01026278446004,-0.356753034006338,-0.0747788071570793,-1.00919317051423,-1.19527673460563,-0.00623525134483353,-0.94054449249929,1.30000973980162,-0.0603990051051738,0.278673626535298,-1.42331497096096,-0.482963224781356,-0.198299996392153,0.0909584565061721,-0.834485824099851,-0.54527314398093,9.6899143,39.3723657
2023-08-28,"SFE-M-3","SFE-M",2.12631941877911,0.422472072028907,-0.416127938515973,-1.42393273593545,-0.817656652430483,1.77903267675365,0.627054446528819,-0.356753034006338,0.171444094457677,1.10685702572529,-0.627898537799161,-0.0997640215173215,-0.742581432805801,1.15115366272509,0.364553018607775,0.18680320020498,0.455156657205802,0.621914045241894,2.070743325157,0.480017137829576,1.00168021687692,-0.67887758967304,25.8908082,1.6163737
2023-09-04,"SFE-M-3","SFE-M",-0.554096791948876,1.14121449488957,-0.458303067419619,-0.261897983889207,-0.0177751446180529,0.23204774044613,-0.479512223816156,-0.356753034006338,-0.786089411821834,-0.358100802440534,-1.47896583300886,-0.333585946948542,-0.914149417873492,1.15115366272509,0.0707200207988204,0.370544052865616,0.973972630699478,0.615093815180022,-1.40389377976746,-0.930554360367229,-2.27913165152271,-0.680965159136979,35.2965291,0
2023-09-12,"SFE-M-3","SFE-M",-0.672986220650521,0.969121238711672,-0.458303067419619,-0.0770288187909451,-0.0177751446180529,0.23204774044613,-1.03279555898864,-0.356753034006338,-1.2511771148719,-1.17196626253266,-0.571160718118506,-1.0350517232422,-1.12531001487988,0.952678893289734,1.63940908974662,-0.134743291951133,-1.42778752245659,0.649194965489382,-0.745818570501461,-1.24217311135619,-0.2756882458275,-0.718541409487886,27.4399451,0
2023-09-18,"SFE-M-3","SFE-M",-0.478439882775102,1.72835619243773,-0.39504037406415,-0.70426348608863,-0.284402313888863,0.23204774044613,0.350412778942577,-0.356753034006338,-1.27853521505131,-1.00919317051423,-0.854849816521745,-0.193292791689809,-1.13850755219278,0.952678893289734,0.886659501273684,0.048997560709503,1.04106090313401,0.64237473542751,-0.87743361235466,-1.4466144901912,-0.0802987715965534,-0.929385925345749,17.3084718,0
2023-09-24,"SFE-M-3","SFE-M",-1.07288702628332,1.57650920169252,-0.458303067419619,-0.1958732820684,-1.3509109909721,0.23204774044613,-0.479512223816156,-0.356753034006338,-0.512508410027692,-1.00919317051423,-0.457685078757214,-2.01710381005333,0.220838791035849,0.803822816213212,1.38664952173892,0.370544052865616,1.35637578357628,1.50854395328524,-1.06169467094914,-2.07495475309031,-0.853086706398612,-0.992013009263926,7.4468366,0
2023-06-20,"SFE-M-4","SFE-M",-1.42520914536404,-0.339379168770821,-0.559602744283246,1.43398489145429,-0.76195096049942,-0.785412626610645,-0.970071402507645,0.318511028635303,0.417952160345633,-0.544391065092946,0.074704543125538,-1.20613629193634,1.18105807138547,-1.0300225424026,-1.51968864808601,1.761599061466,0.164348824680474,-0.405430806597966,3.14333259416299,NA,NA,2.20405584002705,0,0
2023-06-25,"SFE-M-4","SFE-M",-1.14691386845864,-0.339379168770821,-0.559602744283246,1.23919276157782,-0.76195096049942,-0.405374258895817,-0.970071402507645,0.318511028635303,1.1169662264289,-0.77122067554834,-0.0432499986516294,-0.587957099030469,-0.142818163523514,-0.826057682520896,0.595804739522025,0.509936570424368,0.609026815508972,-1.07551500107221,-0.317965648446566,0.0101794136032773,NA,1.87004472579677,0,0
